Date,Close_CRWD,Close_FTNT,Close_PANW,Close_ZS,Close_^GSPC,Close_^IXIC,High_CRWD,High_FTNT,High_PANW,High_ZS,High_^GSPC,High_^IXIC,Low_CRWD,Low_FTNT,Low_PANW,Low_ZS,Low_^GSPC,Low_^IXIC,Open_CRWD,Open_FTNT,Open_PANW,Open_ZS,Open_^GSPC,Open_^IXIC,Volume_CRWD,Volume_FTNT,Volume_PANW,Volume_ZS,Volume_^GSPC,Volume_^IXIC
2022-01-18,172.85000610351562,61.694000244140625,83.72833251953125,259.20001220703125,4577.10986328125,14506.900390625,183.8800048828125,63.52799987792969,86.66666412353516,266.4599914550781,4632.240234375,14740.5400390625,170.0500030517578,60.61000061035156,81.57666778564453,245.3000030517578,4568.7001953125,14482.9404296875,172.72999572753906,60.816001892089844,81.60333251953125,251.49000549316406,4632.240234375,14681.830078125,4732600,7610000,9919800,3172400,4748700000,5060790000
2022-01-19,175.7100067138672,61.43199920654297,86.60166931152344,253.11000061035156,4532.759765625,14340.259765625,181.88699340820312,64.63200378417969,87.89833068847656,267.489990234375,4611.5498046875,14658.8896484375,171.52000427246094,61.347999572753906,83.7683334350586,252.97999572753906,4530.2001953125,14331.650390625,171.7100067138672,62.470001220703125,84.0616683959961,258.8800048828125,4588.02978515625,14582.2197265625,4438500,5922000,12321000,2433700,4465740000,4665340000
2022-01-20,173.88999938964844,60.99800109863281,86.61166381835938,250.6699981689453,4482.72998046875,14154.01953125,182.5,63.5880012512207,89.4800033569336,264.3349914550781,4602.10986328125,14642.0302734375,173.3350067138672,60.93000030517578,86.51333618164062,250.24000549316406,4477.9501953125,14140.7802734375,177.3300018310547,61.99599838256836,86.80166625976562,256.510009765625,4547.35009765625,14462.849609375,3172300,5268000,10086600,2179000,4640870000,5102050000
2022-01-21,164.72999572753906,57.72999954223633,80.6050033569336,241.94000244140625,4397.93994140625,13768.919921875,173.25,60.880001068115234,86.30166625976562,256.510009765625,4494.52001953125,14171.7197265625,163.11000061035156,57.650001525878906,80.42666625976562,241.11000061035156,4395.33984375,13764.240234375,171.8800048828125,60.37200164794922,85.94166564941406,249.32699584960938,4471.3798828125,14046.2197265625,6318100,9746500,15534600,2761500,5589100000,5870830000
2022-01-24,167.27000427246094,58.07400131225586,84.03500366210938,243.1999969482422,4410.1298828125,13855.1298828125,168.22000122070312,58.150001525878906,84.87833404541016,244.2100067138672,4417.35009765625,13876.6103515625,150.02000427246094,52.56800079345703,75.95999908447266,220.0709991455078,4222.6201171875,13094.650390625,157.1750030517578,56.53200149536133,79.086669921875,234.99000549316406,4356.31982421875,13481.5,8756300,16821500,17531400,4143300,6928110000,6998770000
2022-01-25,158.58999633789062,54.59000015258789,79.24500274658203,228.8800048828125,4356.4501953125,13539.2900390625,168.9499969482422,56.88600158691406,83.28666687011719,241.5,4411.009765625,13781.6201171875,157.5,54.22600173950195,79.19000244140625,225.61000061035156,4287.10986328125,13414.1396484375,167.0,56.75600051879883,83.17333221435547,239.83999633789062,4366.64013671875,13610.8701171875,5278000,8703000,11380800,3005500,5145050000,5019380000
2022-01-26,160.94000244140625,54.22999954223633,79.37333679199219,226.85000610351562,4349.93017578125,13542.1201171875,171.24000549316406,57.301998138427734,83.46499633789062,241.9600067138672,4453.22998046875,14002.650390625,159.27000427246094,53.6619987487793,78.83333587646484,224.4199981689453,4304.7998046875,13392.1904296875,162.25999450683594,56.36000061035156,80.66666412353516,236.91000366210938,4408.43017578125,13871.76953125,5049000,8629000,11527800,3335900,5570640000,5771140000
2022-01-27,159.80999755859375,53.944000244140625,80.87000274658203,223.0800018310547,4326.509765625,13352.7802734375,167.77000427246094,56.33399963378906,84.07167053222656,235.5500030517578,4428.740234375,13765.91015625,158.36000061035156,53.731998443603516,80.71333312988281,220.92999267578125,4309.5,13322.66015625,164.16000366210938,55.130001068115234,80.91500091552734,229.86000061035156,4380.580078125,13710.990234375,3890900,6165500,10009200,2697200,5214200000,5177380000
2022-01-28,168.89999389648438,56.43199920654297,82.69499969482422,238.6999969482422,4431.85009765625,13770.5703125,169.1699981689453,56.512001037597656,83.38999938964844,238.94000244140625,4432.72021484375,13771.91015625,156.1199951171875,53.040000915527344,80.03166961669922,220.6699981689453,4292.4599609375,13236.5595703125,160.60000610351562,54.75,81.2750015258789,226.50999450683594,4336.18994140625,13436.7099609375,4517600,7346500,8245800,2803900,5031090000,4971930000
2022-01-31,180.63999938964844,59.448001861572266,86.23332977294922,257.1099853515625,4515.5498046875,14239.8798828125,180.8800048828125,59.619998931884766,86.52666473388672,257.3299865722656,4516.89013671875,14242.900390625,170.24000549316406,55.9119987487793,82.69499969482422,240.0,4414.02001953125,13767.7099609375,170.6999969482422,56.43199920654297,82.69499969482422,240.36000061035156,4431.7900390625,13812.1904296875,4939800,9103500,10125000,2759500,5098610000,5124940000
2022-02-01,182.14999389648438,60.43600082397461,85.47666931152344,261.0899963378906,4546.5400390625,14346.0,182.91400146484375,60.625999450683594,86.66666412353516,264.625,4550.490234375,14358.6904296875,176.24000549316406,58.358001708984375,83.87166595458984,253.49000549316406,4483.52978515625,14070.76953125,182.00999450683594,59.56800079345703,86.30999755859375,260.0,4519.56982421875,14277.4296875,3007000,6467000,8433000,1959900,4816830000,4671850000
2022-02-02,177.0399932861328,61.97600173950195,84.9000015258789,257.5,4589.3798828125,14417.5498046875,185.0,62.20000076293945,86.38166809082031,263.57000732421875,4595.31005859375,14504.8203125,174.0800018310547,60.604000091552734,84.23332977294922,251.94500732421875,4544.31982421875,14264.650390625,183.0,61.2239990234375,86.14167022705078,261.7200012207031,4566.39013671875,14494.4697265625,3525400,8535500,6327000,1791900,4481580000,4673140000
2022-02-03,170.6300048828125,59.400001525878906,82.0683364868164,245.02000427246094,4477.43994140625,13878.8203125,175.8000030517578,62.10599899291992,84.87000274658203,259.1300048828125,4542.8798828125,14207.8896484375,169.52000427246094,59.07400131225586,81.79499816894531,244.25999450683594,4470.39013671875,13851.740234375,171.97300720214844,59.895999908447266,82.90666961669922,249.25999450683594,4535.41015625,14045.830078125,3217900,8857500,6310200,1835200,4401970000,4326300000
2022-02-04,177.2100067138672,62.86600112915039,85.91666412353516,258.9800109863281,4500.52978515625,14098.009765625,178.63999938964844,63.465999603271484,86.53333282470703,263.2799987792969,4539.66015625,14222.759765625,169.0,57.83599853515625,81.33499908447266,243.52000427246094,4451.5,13850.3896484375,170.88999938964844,60.81399917602539,81.86166381835938,247.42999267578125,4482.7900390625,13958.48046875,2080600,12722500,8936400,2010000,4706290000,4121340000
2022-02-07,178.83999633789062,61.444000244140625,85.163330078125,262.9200134277344,4483.8701171875,14015.669921875,183.19000244140625,63.380001068115234,86.95999908447266,271.42999267578125,4521.85986328125,14236.3095703125,176.36000061035156,61.15399932861328,84.91999816894531,258.70001220703125,4471.47021484375,13974.099609375,176.8000030517578,62.284000396728516,85.45166778564453,260.1650085449219,4505.75,14118.7900390625,1988600,5925000,4217400,1557700,4228480000,4268730000
2022-02-08,178.89999389648438,62.97200012207031,85.54166412353516,270.7099914550781,4521.5400390625,14194.4501953125,184.1199951171875,63.194000244140625,86.32499694824219,273.75,4531.31982421875,14226.48046875,175.8300018310547,60.88999938964844,84.1683349609375,259.0799865722656,4465.39990234375,13934.7802734375,175.97999572753906,61.18600082397461,85.05500030517578,260.57000732421875,4480.02001953125,13984.4296875,3821600,4988000,7939800,2017500,4459620000,4293770000
2022-02-09,186.89999389648438,65.96800231933594,89.0816650390625,280.8500061035156,4587.18017578125,14490.3701171875,187.0,66.052001953125,89.54000091552734,281.25,4590.02978515625,14490.7197265625,181.00999450683594,63.709999084472656,86.4433364868164,270.1199951171875,4547.0,14330.8701171875,182.10000610351562,64.0,86.66666412353516,276.0,4547.0,14368.16015625,2571500,6909000,6468600,2173400,4524350000,4729730000
2022-02-10,187.8800048828125,65.0719985961914,87.95833587646484,284.1000061035156,4504.080078125,14185.6396484375,193.47999572753906,66.47200012207031,89.61000061035156,290.4700012207031,4588.919921875,14509.5595703125,182.22000122070312,64.10399627685547,86.83333587646484,274.2099914550781,4484.31005859375,14118.2001953125,182.22999572753906,64.25,86.92832946777344,276.5199890136719,4553.240234375,14228.6796875,3465300,5765000,5268600,2104400,5314860000,5212510000
2022-02-11,181.86000061035156,62.05400085449219,85.0250015258789,273.0,4418.64013671875,13791.150390625,191.25,65.95600128173828,89.33333587646484,288.5199890136719,4526.330078125,14246.7001953125,178.61000061035156,61.63800048828125,84.45166778564453,269.43499755859375,4401.41015625,13733.16015625,188.49000549316406,65.25800323486328,88.65333557128906,285.07000732421875,4506.27001953125,14213.6201171875,3268700,5881000,7039800,2015000,5251500000,5237320000
2022-02-14,180.60000610351562,62.06999969482422,86.836669921875,274.42999267578125,4401.669921875,13790.919921875,186.6199951171875,63.35599899291992,87.875,283.45001220703125,4426.22021484375,13921.7099609375,179.91000366210938,61.290000915527344,84.3133316040039,272.5,4364.83984375,13664.759765625,180.06300354003906,62.2239990234375,84.3133316040039,273.5199890136719,4412.60986328125,13768.9697265625,2648900,5370000,6825000,2134300,4600390000,4347350000
2022-02-15,189.3000030517578,64.48400115966797,87.73332977294922,285.82000732421875,4471.06982421875,14139.759765625,189.5,64.6719970703125,89.27166748046875,287.2699890136719,4472.77001953125,14142.490234375,182.41000366210938,62.97999954223633,86.96666717529297,275.5,4429.27978515625,13976.2900390625,185.10299682617188,63.37200164794922,87.836669921875,280.239990234375,4429.27978515625,13997.1796875,2471000,3830000,7201200,2136500,4430830000,4416840000
2022-02-16,183.27999877929688,64.0719985961914,87.73500061035156,280.8699951171875,4475.009765625,14124.08984375,186.61199951171875,64.30400085449219,88.33000183105469,286.8900146484375,4489.5498046875,14163.73046875,180.33999633789062,62.06800079345703,85.75833129882812,277.25,4429.68017578125,13931.990234375,186.23599243164062,63.492000579833984,86.47666931152344,284.1099853515625,4455.75,14038.919921875,2754900,4955500,5783400,1863100,4283640000,4238560000
2022-02-17,169.85000610351562,62.108001708984375,83.19000244140625,261.94000244140625,4380.259765625,13716.7197265625,181.8800048828125,63.5260009765625,87.25833129882812,280.90301513671875,4456.06005859375,14020.8203125,168.9600067138672,61.84600067138672,82.83333587646484,259.3800048828125,4373.81005859375,13704.7001953125,181.86000061035156,63.5260009765625,86.6050033569336,280.90301513671875,4456.06005859375,14004.1904296875,3644400,3957000,7322400,2325200,4539420000,4278370000
2022-02-18,164.92999267578125,60.970001220703125,80.36166381835938,255.22000122070312,4348.8701171875,13548.0703125,170.97999572753906,62.86199951171875,83.48833465576172,264.5199890136719,4394.60009765625,13762.400390625,164.1199951171875,60.78799819946289,80.23332977294922,253.1999969482422,4327.22021484375,13465.5595703125,169.05999755859375,62.2140007019043,83.17500305175781,264.5199890136719,4384.56982421875,13735.400390625,3345100,4612000,10063800,2221200,4708060000,4501940000
2022-02-22,166.7100067138672,59.47999954223633,79.25166320800781,254.80999755859375,4304.759765625,13381.51953125,170.8800048828125,61.34000015258789,81.16166687011719,263.0,4362.1201171875,13618.7197265625,161.4770050048828,58.59000015258789,77.76166534423828,251.0,4267.10986328125,13249.650390625,161.5,60.40599822998047,80.17166900634766,251.55999755859375,4332.740234375,13424.3603515625,3281200,6688500,19244400,1680800,5121900000,4849170000
2022-02-23,161.8300018310547,56.902000427246094,79.60166931152344,239.39999389648438,4225.5,13037.490234375,171.60000610351562,60.7400016784668,85.22666931152344,265.45001220703125,4341.509765625,13533.7802734375,161.63600158691406,56.683998107910156,78.67166900634766,239.11000061035156,4221.509765625,13032.169921875,170.61500549316406,60.09000015258789,84.36666870117188,262.5,4324.93017578125,13511.75,3659400,6862000,26037600,3024600,4797430000,4639330000
2022-02-24,182.8800048828125,63.290000915527344,89.98999786376953,263.3800048828125,4288.7001953125,13473.58984375,184.3300018310547,63.694000244140625,90.11166381835938,264.7900085449219,4294.72998046875,13486.1103515625,153.5,55.1879997253418,77.75,227.47999572753906,4114.64990234375,12587.8798828125,153.5,55.57600021362305,77.84333038330078,227.6199951171875,4155.77001953125,12587.8798828125,9574700,12905500,30082800,6517500,6752130000,6180200000
2022-02-25,181.75,64.99400329589844,94.95833587646484,221.85000610351562,4384.64990234375,13694.6201171875,183.6999969482422,65.11199951171875,95.16500091552734,228.0,4385.33984375,13696.8603515625,174.25999450683594,62.0,88.40666961669922,206.0,4286.830078125,13358.2900390625,182.50999450683594,63.391998291015625,88.52999877929688,224.49000549316406,4298.3798828125,13485.259765625,5477700,6182500,22005000,12093100,5177060000,4628720000
2022-02-28,195.2100067138672,68.90399932861328,99.04166412353516,239.14999389648438,4373.93994140625,13751.400390625,197.25,69.08999633789062,99.21666717529297,244.94700622558594,4388.83984375,13810.6396484375,186.72999572753906,64.30400085449219,94.83499908447266,227.16000366210938,4315.1201171875,13549.900390625,187.35000610351562,64.51000213623047,96.14666748046875,228.4199981689453,4354.169921875,13570.830078125,8335700,12006500,22711800,6713600,6071370000,5928130000
2022-03-01,197.63999938964844,67.56600189208984,96.125,247.8300018310547,4306.259765625,13532.4599609375,205.67999267578125,70.30400085449219,99.82666778564453,260.8659973144531,4378.4501953125,13777.0400390625,195.85400390625,66.84400177001953,95.28166961669922,241.30999755859375,4279.5400390625,13441.3203125,201.3300018310547,69.20999908447266,98.56500244140625,245.10000610351562,4363.14013671875,13716.7001953125,6864800,8148000,16498800,5707900,5846230000,6131350000
2022-03-02,201.75,68.96199798583984,97.01000213623047,254.41000366210938,4386.5400390625,13752.01953125,203.3699951171875,69.3740005493164,97.6433334350586,257.5400085449219,4401.47998046875,13796.5498046875,190.27000427246094,66.4739990234375,94.6500015258789,242.11000061035156,4322.56005859375,13493.91015625,198.60000610351562,67.93000030517578,97.22833251953125,253.25999450683594,4322.56005859375,13597.5302734375,4295700,5867000,10404600,2968400,5337870000,5246390000
2022-03-03,191.02000427246094,67.2699966430664,95.5683364868164,242.02999877929688,4363.490234375,13537.9404296875,204.8000030517578,69.65799713134766,98.5,256.4100036621094,4416.77978515625,13837.58984375,189.0800018310547,66.30799865722656,94.83833312988281,238.3800048828125,4345.56005859375,13472.6396484375,200.0,69.22599792480469,97.13166809082031,252.97999572753906,4401.31005859375,13837.58984375,5157800,5678000,8665800,2799400,5039890000,5092580000
2022-03-04,179.02999877929688,67.09200286865234,92.9183349609375,225.5,4328.8701171875,13313.4404296875,193.86000061035156,67.80999755859375,96.24666595458984,244.0,4342.1201171875,13486.7099609375,177.27999877929688,65.29199981689453,91.9183349609375,223.0399932861328,4284.97998046875,13224.98046875,193.75999450683594,67.25599670410156,94.83499908447266,242.36000061035156,4342.1201171875,13455.23046875,4721700,6077500,11176800,3613100,5797380000,5343900000
2022-03-07,167.39999389648438,58.27399826049805,88.9183349609375,204.3699951171875,4201.08984375,12830.9599609375,182.4600067138672,67.59200286865234,93.8499984741211,229.97000122070312,4327.009765625,13353.2802734375,165.58999633789062,58.167999267578125,88.46333312988281,204.36000061035156,4199.85009765625,12828.01953125,180.99000549316406,66.74400329589844,93.25499725341797,228.3699951171875,4327.009765625,13328.3603515625,5122400,12903000,13939800,4379300,6940470000,6195370000
2022-03-08,156.77000427246094,55.36600112915039,87.5250015258789,198.6300048828125,4170.7001953125,12795.5498046875,165.00999450683594,57.29999923706055,90.59833526611328,203.9199981689453,4276.93994140625,13159.4404296875,155.36000061035156,54.5,87.00166320800781,190.1300048828125,4157.8701171875,12670.080078125,165.0,56.91400146484375,88.5,203.5,4202.66015625,12800.0400390625,6671800,10565500,9468000,4389600,7243120000,6683960000
2022-03-09,169.7899932861328,57.486000061035156,92.48500061035156,212.35000610351562,4277.8798828125,13255.5498046875,171.0800018310547,57.86000061035156,93.59166717529297,213.57000732421875,4299.39990234375,13301.16015625,157.6699981689453,54.805999755859375,89.50166320800781,199.1199951171875,4223.10009765625,13039.7900390625,161.30999755859375,57.02199935913086,89.78333282470703,203.83999633789062,4223.10009765625,13113.7001953125,9287200,10994500,10389600,3050600,5662670000,5396550000
2022-03-10,191.02000427246094,57.35200119018555,91.9749984741211,208.41000366210938,4259.52001953125,13129.9599609375,198.6699981689453,57.94599914550781,93.32499694824219,213.50999450683594,4268.27978515625,13163.5,182.5500030517578,55.512001037597656,90.62333679199219,204.8699951171875,4209.7998046875,12946.2802734375,187.89999389648438,56.86000061035156,91.60832977294922,212.1300048828125,4252.5498046875,13098.349609375,24135400,7338000,6448200,2305100,4980830000,5071250000
2022-03-11,190.5399932861328,55.82600021362305,91.00499725341797,201.13999938964844,4204.31005859375,12843.8095703125,197.0,58.4119987487793,93.20333099365234,211.6699981689453,4291.009765625,13239.349609375,189.5,55.70399856567383,90.84166717529297,200.5,4200.490234375,12830.3701171875,191.1199951171875,58.4119987487793,93.20333099365234,211.02000427246094,4279.5,13229.76953125,7983100,6845000,7053600,1893600,4938640000,5288210000
2022-03-14,183.1199951171875,55.0880012512207,87.55166625976562,189.52999877929688,4173.10986328125,12581.2197265625,191.9199981689453,56.422000885009766,90.87166595458984,203.5800018310547,4247.56982421875,12918.009765625,178.0,53.05400085449219,85.92500305175781,186.0,4161.72021484375,12555.349609375,188.00999450683594,55.26599884033203,89.7300033569336,200.0,4202.75,12795.1201171875,5855500,9983000,9623400,2968400,5574920000,5876710000
2022-03-15,188.63999938964844,56.66400146484375,90.01000213623047,196.61000061035156,4262.4501953125,12948.6201171875,189.0399932861328,56.79600143432617,90.32833099365234,197.21499633789062,4271.0498046875,12973.8798828125,178.16000366210938,54.75199890136719,84.85333251953125,186.24000549316406,4187.89990234375,12616.58984375,183.5,55.689998626708984,88.22166442871094,190.85000610351562,4188.81982421875,12685.23046875,5086000,6130000,7617000,2215800,5392470000,5440100000
2022-03-16,189.66000366210938,59.507999420166016,92.31999969482422,207.02999877929688,4357.85986328125,13436.5498046875,197.82000732421875,59.566001892089844,92.60832977294922,208.8800048828125,4358.89990234375,13440.1201171875,181.27999877929688,56.34000015258789,87.97166442871094,195.1300048828125,4251.990234375,12992.2001953125,191.58999633789062,56.77000045776367,90.94999694824219,200.60000610351562,4288.14013671875,13119.3701171875,7738900,9152500,11625600,3084200,6309750000,6552210000
2022-03-17,204.1300048828125,60.69599914550781,94.02666473388672,214.8300018310547,4411.669921875,13614.7802734375,205.11000061035156,60.70800018310547,94.55999755859375,216.3300018310547,4412.669921875,13620.7998046875,186.52000427246094,57.84000015258789,90.83333587646484,202.55999755859375,4335.64990234375,13317.1396484375,189.27999877929688,58.742000579833984,92.02833557128906,204.41000366210938,4345.10986328125,13360.7197265625,6523500,8120000,10626600,1865900,4985090000,5612090000
2022-03-18,208.05999755859375,63.99399948120117,96.16999816894531,222.7100067138672,4463.1201171875,13893.83984375,209.6750030517578,64.23200225830078,96.25333404541016,224.75,4465.39990234375,13899.2802734375,200.75,60.060001373291016,93.27166748046875,212.1199951171875,4390.56982421875,13528.0595703125,201.60000610351562,60.597999572753906,94.59666442871094,213.80999755859375,4407.33984375,13564.6298828125,6604100,13095000,13005600,5406800,8278430000,8149290000
2022-03-21,204.1300048828125,62.90599822998047,96.19999694824219,220.86000061035156,4461.18017578125,13838.4599609375,205.49000549316406,63.77199935913086,96.375,221.16000366210938,4481.75,13945.8095703125,195.5,61.1619987487793,93.43499755859375,210.92799377441406,4424.2998046875,13682.5498046875,203.0,63.06800079345703,95.82666778564453,217.58999633789062,4462.39990234375,13860.3896484375,6307100,7950500,9301200,2374100,4869820000,5673940000
2022-03-22,217.05999755859375,65.13800048828125,99.56999969482422,232.38999938964844,4511.60986328125,14108.8203125,219.75,65.35600280761719,101.53500366210938,234.86000061035156,4522.0,14141.0703125,204.00999450683594,62.400001525878906,96.66666412353516,218.75,4469.10009765625,13857.2900390625,204.1999969482422,62.64400100708008,96.66666412353516,219.6999969482422,4469.10009765625,13866.4296875,6391900,6457500,14499000,2641700,4754840000,5445100000
2022-03-23,219.47999572753906,64.28600311279297,100.67333221435547,233.3800048828125,4456.240234375,13922.599609375,223.97999572753906,65.91000366210938,103.29000091552734,238.47000122070312,4501.06982421875,14152.1396484375,210.56500244140625,63.63399887084961,97.66666412353516,224.64999389648438,4455.81005859375,13921.650390625,213.2449951171875,64.75,98.11499786376953,229.4600067138672,4493.10009765625,13990.349609375,4624900,3931500,11803200,1880100,4550670000,5024230000
2022-03-24,223.39999389648438,67.14199829101562,103.6933364868164,235.7899932861328,4520.16015625,14191.83984375,223.49000549316406,67.2699966430664,103.8316650390625,236.11000061035156,4520.580078125,14193.5498046875,215.1999969482422,63.66600036621094,100.12666320800781,226.13999938964844,4465.169921875,13897.2001953125,220.0,64.50399780273438,100.83333587646484,233.3000030517578,4469.97998046875,14001.3203125,3055300,4998500,11229000,1624900,4131390000,5149520000
2022-03-25,221.9499969482422,66.5459976196289,103.73332977294922,230.32000732421875,4543.06005859375,14169.2998046875,225.75,67.2300033569336,104.07499694824219,237.6199951171875,4546.02978515625,14218.759765625,216.6999969482422,64.40599822998047,100.53500366210938,224.61000061035156,4501.06982421875,14010.7900390625,225.0,66.5999984741211,104.07499694824219,237.52000427246094,4522.91015625,14194.7197265625,2806700,4292500,13436400,1899300,4305020000,5585100000
2022-03-28,222.1199951171875,67.70600128173828,104.20833587646484,237.92999267578125,4575.52001953125,14354.900390625,225.75,68.24600219726562,104.91500091552734,239.36000061035156,4575.64990234375,14356.0,216.91000366210938,65.9219970703125,102.82666778564453,229.75,4517.68994140625,14101.33984375,220.14999389648438,66.5999984741211,102.86666870117188,231.60000610351562,4541.08984375,14177.2099609375,2691200,3872000,7957200,2227200,4312260000,5129500000
2022-03-29,223.00999450683594,69.49600219726562,102.75166320800781,243.99000549316406,4631.60009765625,14619.6396484375,225.44000244140625,69.71800231933594,103.95999908447266,247.9499969482422,4637.2998046875,14646.900390625,213.5500030517578,67.27200317382812,99.42333221435547,236.41000366210938,4589.66015625,14419.400390625,224.4499969482422,68.91200256347656,103.75666809082031,242.1699981689453,4602.85986328125,14500.3896484375,4299900,6421000,15066600,1878600,5085910000,6060890000
2022-03-30,224.9600067138672,68.38600158691406,102.625,239.89999389648438,4602.4501953125,14442.26953125,231.5,70.16000366210938,104.59833526611328,247.24000549316406,4627.77001953125,14609.25,218.3800048828125,68.00199890136719,102.11666870117188,237.39999389648438,4581.31982421875,14383.4501953125,220.74000549316406,69.0,102.2750015258789,242.41000366210938,4624.2001953125,14558.58984375,4551600,3578000,8874600,1226600,4385570000,5479200000
2022-03-31,227.0800018310547,68.3479995727539,103.75166320800781,241.27999877929688,4530.41015625,14220.51953125,232.35000610351562,70.59600067138672,105.9816665649414,246.82000732421875,4603.06982421875,14456.740234375,223.02999877929688,68.25199890136719,102.42333221435547,236.44000244140625,4530.41015625,14217.7197265625,225.0500030517578,68.25199890136719,102.56999969482422,240.5500030517578,4599.02001953125,14444.7802734375,4145200,6092500,9667200,1705300,4823020000,5453890000
